,gene,error,N,n_aneup,cna,subtype_levels,tumor0_lfc_median,tumor0_lfc_q025,tumor0_lfc_q975,p_up_tumor,lfsr_tumor,p_rope_tumor,delta_scaling_median,delta_scaling_q025,delta_scaling_q975,p_up_scaling,lfsr_scaling,delta_dev_median,delta_dev_q025,delta_dev_q975,p_up_dev,lfsr_dev,phi_median,phi_q025,phi_q975,b0_s1_median,b0_s1_q025,b0_s1_q975,b_scaling_s1_median,b_scaling_s1_q025,b_scaling_s1_q975,b_deviation_s1_median,b_deviation_s1_q025,b_deviation_s1_q975,lp_2to1_s1_median,lp_2to1_s1_q025,lp_2to1_s1_q975,fracCN_2to1_s1_median,fracCN_2to1_s1_q025,fracCN_2to1_s1_q975,p_fracCN_2to1_pos_s1,p_fracCN_2to1_rope_s1,p_fracCN_2to1_neg_s1,lp_2to3_s1_median,lp_2to3_s1_q025,lp_2to3_s1_q975,fracCN_2to3_s1_median,fracCN_2to3_s1_q025,fracCN_2to3_s1_q975,p_fracCN_2to3_pos_s1,p_fracCN_2to3_rope_s1,p_fracCN_2to3_neg_s1,lp_2to4_s1_median,lp_2to4_s1_q025,lp_2to4_s1_q975,fracCN_2to4_s1_median,fracCN_2to4_s1_q025,fracCN_2to4_s1_q975,p_fracCN_2to4_pos_s1,p_fracCN_2to4_rope_s1,p_fracCN_2to4_neg_s1,lp_scaling_2to1_s1_median,lp_scaling_2to1_s1_q025,lp_scaling_2to1_s1_q975,lp_dev_2to1_s1_median,lp_dev_2to1_s1_q025,lp_dev_2to1_s1_q975,lp_scaling_2to3_s1_median,lp_scaling_2to3_s1_q025,lp_scaling_2to3_s1_q975,lp_dev_2to3_s1_median,lp_dev_2to3_s1_q025,lp_dev_2to3_s1_q975,lp_scaling_2to4_s1_median,lp_scaling_2to4_s1_q025,lp_scaling_2to4_s1_q975,lp_dev_2to4_s1_median,lp_dev_2to4_s1_q025,lp_dev_2to4_s1_q975,b0_s2_median,b0_s2_q025,b0_s2_q975,b_scaling_s2_median,b_scaling_s2_q025,b_scaling_s2_q975,b_deviation_s2_median,b_deviation_s2_q025,b_deviation_s2_q975,lp_2to1_s2_median,lp_2to1_s2_q025,lp_2to1_s2_q975,fracCN_2to1_s2_median,fracCN_2to1_s2_q025,fracCN_2to1_s2_q975,p_fracCN_2to1_pos_s2,p_fracCN_2to1_rope_s2,p_fracCN_2to1_neg_s2,lp_2to3_s2_median,lp_2to3_s2_q025,lp_2to3_s2_q975,fracCN_2to3_s2_median,fracCN_2to3_s2_q025,fracCN_2to3_s2_q975,p_fracCN_2to3_pos_s2,p_fracCN_2to3_rope_s2,p_fracCN_2to3_neg_s2,lp_2to4_s2_median,lp_2to4_s2_q025,lp_2to4_s2_q975,fracCN_2to4_s2_median,fracCN_2to4_s2_q025,fracCN_2to4_s2_q975,p_fracCN_2to4_pos_s2,p_fracCN_2to4_rope_s2,p_fracCN_2to4_neg_s2,lp_scaling_2to1_s2_median,lp_scaling_2to1_s2_q025,lp_scaling_2to1_s2_q975,lp_dev_2to1_s2_median,lp_dev_2to1_s2_q025,lp_dev_2to1_s2_q975,lp_scaling_2to3_s2_median,lp_scaling_2to3_s2_q025,lp_scaling_2to3_s2_q975,lp_dev_2to3_s2_median,lp_dev_2to3_s2_q025,lp_dev_2to3_s2_q975,lp_scaling_2to4_s2_median,lp_scaling_2to4_s2_q025,lp_scaling_2to4_s2_q975,lp_dev_2to4_s2_median,lp_dev_2to4_s2_q025,lp_dev_2to4_s2_q975,Rhat_phi,ess_phi,max_Rhat_core,min_ESS_core,n_divergent,max_treedepth,n_max_treedepth,fit_flag
80,SREK1IP1,,986,54,all,"['MSI', 'MSS']",-0.119300567497365,-0.2136511662362487,-0.0226818123782879,0.0095,0.0095,0.99925,-0.0048012708,-0.6573913315000001,0.6537193379999999,0.49475,0.49475,-0.028797758,-0.57530587325,0.4766618835,0.4585,0.4585,17.051183,15.5112012,18.5761661,6.94905805,6.879801929999999,7.0164460774999995,0.78990573,0.04866858405,1.5560891600000004,0.05778916,-0.6809689545000001,0.789596526,-0.5808212500000001,-1.084582295,-0.0831081777499999,-0.4405612612075932,-0.6619570412816067,-0.0797483942407723,0.00425,0.027,0.96875,0.348151885,-0.0158494208,0.7116809135,0.4164473706926364,-0.0157244796376459,1.0374131023903368,0.9175,0.07525,0.00725,0.602694095,-0.09256925945,1.29105255,0.8270345834351125,-0.088413916986052,2.636612504877783,0.925,0.053,0.022,-0.54752093,-1.0785987875,-0.0337344919499998,-0.0288945795,-0.394798263,0.3404844772500001,0.320279215,0.0197334129,0.6309398540000002,0.0288945795,-0.34048447725,0.394798263,0.54752093,0.03373449195,1.0785987875000005,0.05778916,-0.6809689545000001,0.789596526,6.8660388,6.81908129,6.91227532,0.797025315,0.2653349065,1.3083365775000002,0.0158418215,-0.6119793954999999,0.691647758,-0.5624088650000001,-0.68103889575,-0.44654147,-0.4301652456961505,-0.4939090565189601,-0.3601627728937756,0.0,0.0,1.0,0.331762695,0.1916169655,0.48134860925,0.3934221439044124,0.2112064944956489,0.6182553253824979,1.0,0.0,0.0,0.570775985,0.24574794225,0.91332253075,0.7696397368821293,0.2785772646156202,1.492590511912765,0.99825,0.00175,0.0,-0.5524558500000001,-0.9068698165,-0.1839161434999999,-0.0079209108,-0.345823884,0.30598969775,0.323165955,0.1075840485,0.53048483175,0.0079209108,-0.3059896977499999,0.345823884,0.5524558500000001,0.1839161435,0.9068698165,0.0158418215,-0.6119793954999999,0.691647758,1.00032,4424.6,1.00162,2780.01,0,7,0,ok
81,TAP2,,986,46,all,"['MSI', 'MSS']",-1.1099465763944831,-1.3511244274894754,-0.8848705653026256,0.0,0.0,0.0,0.250524865,-0.482810101,0.949899207,0.7635,0.2365,0.115930655,-0.382594137,0.62773641625,0.68125,0.31875,4.650047150000001,4.259791225,5.0704628525,7.60622955,7.455203575,7.75517056,0.21272438,-0.713596612,1.1837809475000003,0.0643015959999999,-0.7517249805,0.86613450525,-0.180813135,-0.7245675622500001,0.31762998975,-0.1654086924957367,-0.5154659444961859,0.3738678220534747,0.14325,0.24675,0.61,0.118182815,-0.209721742,0.4889493575,0.1254498432624411,-0.1891901695198319,0.6306021434418199,0.55125,0.35075,0.098,0.21139139,-0.42316035975,0.9028977415000006,0.2353957918002295,-0.3450262306413967,1.466741913708249,0.63325,0.19825,0.1685,-0.14744931,-0.82053440625,0.4946274872500001,-0.0321507979999999,-0.43306724775,0.37586249025,0.0862523155,-0.28933853,0.4799818637500001,0.0321507979999999,-0.37586249025,0.43306724775,0.14744931,-0.4946274872499999,0.8205344062500002,0.0643015959999999,-0.7517249805,0.86613450525,6.83733085,6.693347835,6.965346347500001,0.46912966,-0.4101465084999999,1.38749134,0.186107375,-0.5820297492500001,0.95067859675,-0.41854352,-0.848702367,-0.0089737250799999,-0.3419955060308691,-0.5720300797379952,-0.0089335775287301,0.00875,0.06075,0.9305,0.2851004849999999,0.009515989295,0.5525221480000001,0.3298956563770835,0.0095614107169017,0.7376300572461033,0.91125,0.086,0.00275,0.51723139,-0.0106104109999999,1.03058163,0.6773772204655748,-0.0105542750634034,1.80269549977013,0.937,0.0515,0.0115,-0.325175905,-0.96173573825,0.2842919030000002,-0.0930536865,-0.47533930325,0.2910148795,0.1902157099999999,-0.16630010225,0.5625793442500001,0.0930536865,-0.2910148795,0.47533930325,0.325175905,-0.2842919029999999,0.96173573825,0.186107375,-0.5820297492500001,0.95067859675,1.00513,5258.3,1.00059,3544.58,0,6,0,ok
82,TBP,,986,40,all,"['MSI', 'MSS']",0.1872923148805518,0.0901772377902564,0.283449048427614,1.0,0.0,0.93375,0.0185014979999999,-0.6996098875,0.6967952477500001,0.52025,0.47975,0.07034817,-0.45305445775,0.5653366347500001,0.59975,0.40025,23.9253605,21.803246875,26.407703725,6.25459395,6.183537244999999,6.323482145,0.6325481150000001,-0.202262383,1.5044447825,0.554728005,-0.1166085869999999,1.2118539800000003,-0.71402473,-1.21333764,-0.2341074597499998,-0.5103305580328066,-0.7027963361859081,-0.2087232026327174,0.001,0.0065,0.9925,0.5331967950000001,0.201989795,0.8681949914999999,0.7043721373107125,0.223835527496507,1.3826063451507244,0.99575,0.00425,0.0,0.990216005,0.37056308175,1.6134979750000005,1.691815960793109,0.4485500802272958,4.020342140091487,0.999,0.001,0.0,-0.43844894,-1.0428017175,0.14019760475,-0.277364005,-0.6059269895,0.05830429355,0.25647619,-0.08201034055,0.60999988,0.277364005,-0.0583042935499999,0.6059269895000001,0.43844894,-0.14019760475,1.0428017175,0.554728005,-0.1166085869999999,1.2118539800000003,6.3853413,6.341979847499999,6.426349985,0.6447883050000001,0.1154126362499999,1.193679955,0.61435778,-0.0025118893549999,1.1981519225,-0.7541111,-0.90443273875,-0.6165759375,-0.5295714070502889,-0.595228568822224,-0.4602104485125577,0.0,0.0,1.0,0.57051569,0.4455548505,0.691751798,0.7691791648598418,0.5613562777833977,0.9972111811298864,1.0,0.0,0.0,1.06621395,0.773442873,1.336598315,1.9043626040571089,1.167214892637649,2.806074419562673,1.0,0.0,0.0,-0.4469331949999999,-0.82739590975,-0.0799979463749999,-0.307178895,-0.59907596175,0.0012559446275,0.26143916,0.0467957989,0.4839955835,0.307178895,-0.0012559446274999,0.59907596175,0.4469331949999999,0.0799979463749999,0.82739590975,0.61435778,-0.0025118893549999,1.1981519225,0.999921,4763.04,1.00214,2727.67,0,7,0,ok
83,TCF12,,986,92,all,"['MSI', 'MSS']",0.0040519663482308,-0.1131951708822026,0.1213943903761186,0.52525,0.47475,1.0,-0.239132345,-0.87018383025,0.3869581630000001,0.224,0.224,-0.114465255,-0.6055479105,0.40404682325,0.336,0.336,8.7728408,8.0348674975,9.546593085,8.83061915,8.7421884125,8.9119379675,1.10121955,0.29615245575,1.9103782,0.30780966,-0.4618149065,1.0876456,-0.91307287,-1.342726825,-0.5033607617499998,-0.5987107809232357,-0.7388673649679702,-0.3955042574117459,0.0,0.0,1.0,0.5995445450000001,0.29864714675,0.8997021302500002,0.8212890962354487,0.3480338816628837,1.458870706350219,0.9995,0.0005,0.0,1.068546,0.4840232765,1.650757345,1.9111436184497232,0.6225894924142026,4.210924818276149,1.0,0.0,0.0,-0.76330724,-1.32417327,-0.2052772344999996,-0.153904835,-0.5438228199999999,0.230907458,0.446506115,0.12007948825,0.77459169625,0.153904835,-0.230907458,0.5438228199999999,0.76330724,0.2052772345,1.3241732700000002,0.30780966,-0.4618149065,1.0876456,8.8330384,8.774621337500001,8.88964819,0.85980574,0.27555066975,1.4416374525000002,0.196464085,-0.5767048887499999,0.9663991060000005,-0.6949652550000001,-0.8159779914999999,-0.58043353275,-0.5009082113145303,-0.5577933530474555,-0.4403443150217792,0.0,0.0,1.0,0.446550395,0.27620447675,0.6236030830000001,0.5629114485045117,0.3181173608295722,0.8656380230441587,1.0,0.0,0.0,0.79157963,0.40084513475,1.1911598250000002,1.206879729778771,0.4930860238018012,2.290895873154666,1.0,0.0,0.0,-0.595971925,-0.99926691575,-0.1909971749999998,-0.098232044,-0.48319955775,0.28835244425,0.348621225,0.111726182,0.58453366775,0.098232044,-0.2883524442499999,0.4831995577500002,0.595971925,0.190997175,0.99926691575,0.196464085,-0.5767048887499999,0.9663991060000005,1.00098,4619.51,1.00195,2586.95,0,7,0,ok
84,TCF7L2,,986,44,all,"['MSI', 'MSS']",-0.2394779776293765,-0.3531153236492641,-0.120417288370953,0.0,0.0,0.65,-0.00634792055,-0.7850667115,0.7822447340000002,0.4935,0.4935,0.0179559025,-0.51778263925,0.5560109800000007,0.526,0.474,10.556229,9.6777935475,11.4657218,8.33219075,8.2494161875,8.417883677499999,0.360487345,-0.58025845725,1.2762044500000007,0.191222265,-0.6767889942499999,1.0776879875000007,-0.343220715,-0.9548034195,0.2636855287500001,-0.2905183989047737,-0.6151122011323557,0.3017187987748652,0.0805,0.14575,0.77375,0.238946855,-0.1947537942499999,0.68846781425,0.2699110453707228,-0.1769626454589497,0.9906631297435892,0.73725,0.2025,0.06025,0.437555845,-0.3947165019999999,1.287876755,0.5489168028584306,-0.32612893835607,2.625081664952743,0.78575,0.10875,0.1055,-0.2498707849999999,-0.8845975012499999,0.4022045070000002,-0.0956111305,-0.538844013,0.33839449225,0.14616504,-0.23527456,0.5174563662500002,0.0956111305,-0.33839449225,0.5388440130000004,0.2498707849999999,-0.402204507,0.8845975012500004,0.191222265,-0.6767889942499999,1.0776879875000007,8.16668205,8.107231695,8.225299730000001,0.344902165,-0.27848473575,0.96285660875,0.21913522,-0.59211642575,1.0495895425,-0.34810467,-0.50010450775,-0.1904572147499999,-0.2939750270883958,-0.393532721599833,-0.1734188748418033,0.0,0.001,0.999,0.247537295,0.0474420288,0.4482673442500001,0.2808671316175862,0.0485854347646525,0.5655972101749882,0.93625,0.0635,0.00025,0.455035485,0.00297010046,0.91074576975,0.5762293190628893,0.0029745158826688,1.486175963176373,0.946,0.046,0.008,-0.23906796,-0.6674013375,0.19303091275,-0.10956761,-0.52479475175,0.2960582177499999,0.139845795,-0.11291584525,0.39040476,0.10956761,-0.2960582177499999,0.5247947517500001,0.23906796,-0.1930309127499999,0.6674013375,0.21913522,-0.59211642575,1.0495895425,1.00054,5450.56,1.00126,2997.86,0,8,0,ok
85,TGFBR2,,986,29,all,"['MSI', 'MSS']",2.296202948866144,1.99726891175066,2.63431960947302,1.0,0.0,0.0,0.140010365,-0.68951943375,0.9118978575000006,0.63125,0.36875,0.0605949715,-0.4702716849999999,0.5953142189999999,0.58075,0.41925,10.9529205,10.003715725,11.93591975,7.16621325,6.9171048675,7.3868679725,0.436653065,-0.4947228712499999,1.4517408475000004,0.221950915,-0.60300591175,1.0216468925,-0.41642747,-1.087314345,0.203913823,-0.3406016624661902,-0.6628793311419677,0.2261924835777168,0.0605,0.1085,0.831,0.2844285199999999,-0.151913219,0.7523248320000001,0.32900231396491,-0.1409371697788687,1.1219274682905032,0.804,0.15725,0.03875,0.5196677199999999,-0.2976220295,1.39793013,0.6814688387825183,-0.2574180077071222,3.0468149111544367,0.8455,0.08925,0.06525,-0.30266484,-1.0062701075,0.3429157667500007,-0.110975455,-0.51082344675,0.30150296075,0.177047585,-0.2005928664999999,0.5886302612500001,0.110975455,-0.30150296075,0.51082344675,0.30266484,-0.3429157667499999,1.0062701075000002,0.221950915,-0.60300591175,1.0216468925,8.75782675,8.6940665525,8.8187453175,0.583832605,-0.079745180275,1.2594942475000002,0.27190147,-0.470094703,0.97821738275,-0.536160755,-0.7845450565,-0.3031525759999999,-0.4150101338301334,-0.5436727421782642,-0.2615135772175743,0.0,0.0,1.0,0.37048011,0.17948524725,0.5669954110000001,0.4484298536384992,0.1966012830405168,0.7629621135076577,0.998,0.002,0.0,0.673987635,0.256242713,1.0931007075,0.9620456650405792,0.2920663040326072,1.983510739470764,0.998,0.00175,0.00025,-0.404681925,-0.8730149052499999,0.05527514685,-0.135950735,-0.4891086915,0.2350473565,0.23672375,-0.032333888625,0.510680977,0.135950735,-0.2350473565,0.4891086915,0.404681925,-0.05527514685,0.8730149052500001,0.27190147,-0.470094703,0.97821738275,1.00021,4730.97,1.0028,3303.02,0,6,0,ok
86,TGIF1,,986,233,all,"['MSI', 'MSS']",0.062464316691043,-0.0510700020757548,0.1777734007378586,0.868,0.132,0.99975,-0.054961963,-0.6925676625,0.5399324412500003,0.426,0.426,0.0133515095,-0.478679443,0.50931139425,0.52375,0.4762499999999999,12.105344,11.0881465,13.215980225,7.9790017,7.89566247,8.060053305,0.443396965,-0.2301387312499999,1.1086778975,0.32020736,-0.24356587875,0.906477907,-0.465354095,-0.868505931,-0.0571424614999999,-0.3720872738864769,-0.5804220401743487,-0.0555404838669024,0.00325,0.04025,0.9565,0.33799188,0.061985042675,0.6183435932500001,0.4021291180808876,0.0639464312123478,0.8558514642667603,0.95725,0.04175,0.001,0.628257775,0.101823325,1.14583128,0.8743422073772154,0.1071878640171578,2.1450546920908704,0.97525,0.022,0.00275,-0.307339355,-0.76847696675,0.1595200125,-0.16010368,-0.45323895825,0.1217829345,0.179782,-0.093313225125,0.4495302052500001,0.16010368,-0.1217829345,0.45323895825,0.307339355,-0.1595200125,0.7684769667500001,0.32020736,-0.24356587875,0.906477907,8.0226874,7.967914415,8.079816165,0.385191735,0.051080917975,0.7131904597500002,0.32849423,-0.0427110220249999,0.73057724925,-0.43234032,-0.50454962475,-0.3623025697499999,-0.3510115246466267,-0.3962225593680997,-0.3039282729704655,0.0,0.0,1.0,0.32132448,0.245221106,0.40124675675,0.3789529511151076,0.2779038343353584,0.4936858004389695,1.0,0.0,0.0,0.597332485,0.41868608275,0.7855595345,0.8172647592973603,0.5199631378234738,1.1936340125941522,1.0,0.0,0.0,-0.2669945649999999,-0.49434595875,-0.0354065940499999,-0.164247115,-0.36528861975,0.021355510525,0.156181805,0.020711529925,0.28917385125,0.164247115,-0.021355510525,0.36528861975,0.2669945649999999,0.03540659405,0.4943459587500001,0.32849423,-0.0427110220249999,0.73057724925,1.00154,5636.62,1.00424,2354.17,0,7,0,ok
87,TP53,,986,217,all,"['MSI', 'MSS']",-0.0928861983511046,-0.2835331337440296,0.0895131559936196,0.156,0.156,0.9595,-0.2102040499999999,-0.93683966425,0.475786429,0.27825,0.27825,-0.0721437299999999,-0.6009007319999999,0.45073729575,0.3915,0.3915,3.5611852500000003,3.2758667349999997,3.8657791975,8.70668805,8.56869558,8.8355666525,0.844696745,0.0049182205375,1.688875365,0.23205457,-0.61276363375,1.1042464399999998,-0.7043719049999999,-1.229569445,-0.1821625207499998,-0.505580979664677,-0.7075815322277771,-0.1665341025747505,0.00075,0.0115,0.98775,0.463493875,0.06999756005,0.835856441,0.589618226305898,0.0725056080536381,1.30678883879078,0.96575,0.032,0.00225,0.8269505699999999,0.058690620225,1.5557707825,1.2863362488630044,0.0604472104441943,3.7387376625854585,0.97025,0.0215,0.00825,-0.5854991700000001,-1.1706391775,-0.0034090507374998,-0.116027285,-0.5521232395000001,0.3063818167500001,0.3424950599999999,0.00199416684,0.68478002275,0.116027285,-0.30638181675,0.5521232395000001,0.5854991700000001,0.0034090507375,1.1706391775,0.23205457,-0.61276363375,1.1042464399999998,8.64013825,8.536242845,8.73961846,0.6314397549999999,0.0081841412625,1.2791084875,0.163703725,-0.6817422099999999,0.9970581085,-0.51892301,-0.6482183315,-0.3957830559999999,-0.4048388143762559,-0.4770232812699631,-0.3268472834199269,0.0,0.0,1.0,0.339380125,0.14396673875,0.530463118,0.4040769685785267,0.1548456983374163,0.6997192978364755,0.991,0.009,0.0,0.6006460149999999,0.14614022325,1.0397954425,0.8232963013034584,0.1573586602737576,1.828638339373511,0.9855,0.0135,0.001,-0.437680685,-0.88661045675,-0.0056728144799999,-0.0818518635,-0.49852905425,0.3408711000000002,0.256026785,0.003318383715,0.5186338737499999,0.0818518635,-0.3408711,0.49852905425,0.437680685,0.00567281448,0.88661045675,0.163703725,-0.6817422099999999,0.9970581085,0.999508,4802.34,1.00196,2605.33,0,6,0,ok
88,TRPS1,,986,195,all,"['MSI', 'MSS']",-1.167661230831486,-2.165829569972793,-0.3196154409385793,0.00425,0.00425,0.0175,-0.1746150699999999,-0.93724082775,0.5886543300000003,0.336,0.336,-0.104584055,-0.64613675975,0.4096024835,0.36,0.36,3.0809622,2.82786011,3.3490182475,5.403957,4.8766125825,5.8228150575,0.74584031,-0.4322245402499999,1.9176892725,0.1762057699999999,-0.67694739225,1.0084576450000002,-0.600056205,-1.3589445875,0.18892272225,-0.4512191868339544,-0.7430681967376198,0.2079476050738138,0.038,0.05775,0.90425,0.393520405,-0.146434663,0.8745008990000002,0.4821895276015095,-0.1362178322196706,1.3976783456085384,0.8755,0.0925,0.032,0.704830515,-0.286935905,1.5722954375,1.0235038060302792,-0.2494401091833772,3.81769423027076,0.89775,0.05,0.05225,-0.516977105,-1.3292408925,0.2995952152500002,-0.0881028859999999,-0.5042288127500001,0.3384736960000002,0.302412225,-0.1752519669999999,0.7775560987500001,0.0881028859999999,-0.338473696,0.5042288127500001,0.516977105,-0.29959521525,1.3292408925,0.1762057699999999,-0.67694739225,1.0084576450000002,4.59491345,3.9079356625,5.0827657975,0.5615409600000001,-0.5070576415,1.6981199075000002,0.0674806875,-0.7356139190000001,0.8792440542500001,-0.430276545,-1.08345724,0.24161749275,-0.3496707638003936,-0.6615764665860878,0.2733070538192442,0.06675,0.112,0.82125,0.267033805,-0.17644725375,0.6846568127500001,0.3060846132085039,-0.1617570078082243,0.9830911873127236,0.77,0.177,0.053,0.46659931,-0.3590683555,1.244953945,0.5945623564932438,-0.3016733580413324,2.472774857027857,0.81125,0.10275,0.086,-0.38923053,-1.177047095,0.3514655745000001,-0.0337403435,-0.439622027,0.3678069547499999,0.227685265,-0.20559417975,0.6885283935000001,0.0337403435,-0.3678069547499999,0.439622027,0.38923053,-0.3514655745,1.1770470950000005,0.0674806875,-0.7356139190000001,0.8792440542500001,1.00185,5358.89,1.00252,3336.95,0,4,0,ok
89,TYRO3,,986,108,all,"['MSI', 'MSS']",-0.5335766131245405,-0.7301138318000171,-0.3379056736706212,0.0,0.0,0.00325,-0.18909713,-0.89873869525,0.49177111325,0.2875,0.2875,-0.00109851225,-0.52016872225,0.5192281960000001,0.4985,0.4985,2.8531319,2.6179536050000003,3.105188005,6.611029650000001,6.46905968,6.747360785000001,0.627241685,-0.2453974815,1.5125624575,0.536084615,-0.282998473,1.3437976150000004,-0.702851405,-1.2247745525,-0.2030035579999999,-0.5048286448272257,-0.7061760456427545,-0.1837246582795972,0.00075,0.0095,0.98975,0.52233106,0.159237729,0.8961597445,0.6859531350684014,0.1726167049306838,1.4501757208076194,0.9895,0.01025,0.00025,0.968813045,0.277771038,1.68081651,1.6348152056996872,0.3201838960413574,4.369938791733658,0.99425,0.00525,0.0005,-0.434770805,-1.0484284125,0.17009657575,-0.26804231,-0.6718988069999999,0.1414992365,0.25432462,-0.099500117925,0.61329128225,0.26804231,-0.1414992365,0.6718988070000002,0.434770805,-0.17009657575,1.0484284125,0.536084615,-0.282998473,1.3437976150000004,6.24120965,6.1302208975,6.3489928575,0.44087438,-0.204238386,1.0633728175,0.53558726,-0.26739609575,1.3376074875,-0.567398445,-0.75899629,-0.3904761214999999,-0.4330014003381782,-0.5318639356139205,-0.3232654069120802,0.0,0.0,1.0,0.44356529,0.244189415,0.6424685085,0.5582529561146083,0.2765861138612908,0.901168141476777,0.99975,0.00025,0.0,0.836223915,0.390584039,1.275474355,1.3076366845167349,0.4778452777325127,2.5803994048134795,0.99925,0.00075,0.0,-0.305590835,-0.737073867,0.14156726325,-0.267793635,-0.66880372425,0.13369805275,0.17875918,-0.0828115376499999,0.43116057,0.267793635,-0.13369805275,0.66880372425,0.305590835,-0.14156726325,0.7370738670000001,0.53558726,-0.26739609575,1.3376074875,1.00132,4006.21,1.00187,2637.97,0,7,0,ok
90,ZFP36L2,,986,25,all,"['MSI', 'MSS']",0.161186394655381,0.0173226546781886,0.3092612366638073,0.988,0.012,0.91175,0.2824883,-0.489621924,1.0472380225000002,0.76675,0.2332499999999999,0.047998045,-0.4774940235,0.567502704,0.57175,0.42825,8.4075606,7.729802265,9.1509692225,9.41044995,9.3007486775,9.5167426675,0.89178126,-0.102687213,1.80924684,-0.12960837,-0.9026418815,0.66759292675,-0.551572265,-1.1426514625,0.048768797925,-0.4239565745147317,-0.6810278421024332,0.0499775665353869,0.0165,0.05125,0.93225,0.2957468749999999,-0.0969746227499999,0.6909646527500001,0.3441298815586633,-0.0924209614230879,0.9956397068994106,0.83175,0.147,0.02125,0.49226256,-0.2338982209999999,1.2258904200000005,0.6360136174755511,-0.2085574782888748,2.407198755737199,0.8435,0.09525,0.06125,-0.61813567,-1.2540742925,0.07117735335,0.064804186,-0.3337964635,0.45132094075,0.36158619,-0.0416360825,0.7335864547500001,-0.064804186,-0.45132094075,0.3337964635,0.61813567,-0.07117735335,1.2540742925,-0.12960837,-0.9026418815,0.66759292675,9.5214148,9.454615675,9.588394935,1.1681549,0.45348468025,1.9199892975,-0.0775280555,-0.8054245545000001,0.68461175325,-0.77111632,-1.0828308975,-0.4810930295,-0.5375035138752078,-0.66136446128538,-0.3818925871671841,0.0,0.0,1.0,0.43828342,0.2207677685,0.6571323655000001,0.5500441673462912,0.2470337964876496,0.9292520088599652,0.99875,0.00125,0.0,0.7415953150000001,0.290512645,1.189121005,1.099281860554366,0.3371130059879729,2.2841931492880914,0.99775,0.002,0.00025,-0.80970326,-1.3308351575,-0.3143316244999998,0.0387640275,-0.34230587675,0.402712282,0.4736460449999999,0.1838722175,0.77848864425,-0.0387640275,-0.402712282,0.34230587675,0.80970326,0.3143316245,1.3308351575,-0.0775280555,-0.8054245545000001,0.68461175325,1.00134,5372.09,1.00247,3347.77,0,6,0,ok
91,ZNF554,,986,37,all,"['MSI', 'MSS']",0.4150500616154777,0.2853631011529359,0.5527187893781921,1.0,0.0,0.01325,0.082380385,-0.7290446375,0.8692433902500002,0.576,0.424,-0.00884007505,-0.54932871775,0.53884653875,0.4885,0.4885,10.69104,9.7625433925,11.658649975,5.20297415,5.0970591475,5.2998977775,0.73465011,-0.1953086305,1.6895223225,0.076890404,-0.69915652925,0.8270230112500002,-0.546846035,-1.1773419900000002,0.063114031925,-0.4212276374842013,-0.6919034249543725,0.0651482958950455,0.019,0.0575,0.9235,0.331734265,-0.0812716534749999,0.7719820495000003,0.3933825288079209,-0.0780567735146745,1.1640515324262477,0.8585,0.123,0.0185,0.58176228,-0.19494163525,1.401107475,0.7891887250578111,-0.1771173043916006,3.0596936649810687,0.88,0.0765,0.0435,-0.50922065,-1.17108759,0.13537762675,-0.038445202,-0.4135115104999999,0.3495782695000002,0.297874985,-0.079190834125,0.6850423477500001,0.038445202,-0.3495782695,0.4135115105,0.50922065,-0.13537762675,1.1710875900000002,0.076890404,-0.69915652925,0.8270230112500002,5.4907382,5.43306315,5.5469800825,0.823979755,0.1896404965,1.451232255,0.05436747,-0.60309905175,0.6959613945,-0.5956282749999999,-0.803203017,-0.4017836482499999,-0.4487838582597948,-0.552107941580693,-0.3308745015664303,0.0,0.0,1.0,0.36225427,0.21064477775,0.5126573845000001,0.4365641707015674,0.2344737664926138,0.669722399380296,0.9995,0.0005,0.0,0.627126045,0.298811897,0.95420503525,0.872222157712335,0.3482559889043238,1.596605552724066,0.9995,0.0005,0.0,-0.5711392399999999,-1.00591759,-0.1314487769999999,-0.0271837345,-0.34798069725,0.30154953075,0.33409504,0.0768926046,0.58842406375,0.0271837345,-0.3015495307499999,0.34798069725,0.5711392399999999,0.131448777,1.00591759,0.05436747,-0.60309905175,0.6959613945,1.0027,5412.48,1.00205,3294.26,0,7,0,ok
